State,Tract,County,StateLegislativeDistrictsLower
36,000100,001,108
36,000100,005,085
36,000100,007,123
36,000100,015,124
36,000100,021,107
36,000100,047,052
36,000100,061,065
36,000100,067,129
36,000100,071,104
36,000100,081,037
36,000100,109,125
36,000101,119,089
36,000101,119,090
36,000103,119,089
36,000104,119,089
36,000110,029,142
36,000110,029,149
36,000200,001,108
36,000200,001,109
36,000200,005,085
36,000200,007,123
36,000200,015,124
36,000200,021,107
36,000200,029,142
36,000200,047,051
36,000200,055,137
36,000200,055,138
36,000200,067,129
36,000200,071,104
36,000200,081,038
36,000200,109,125
36,000201,061,065
36,000201,119,089
36,000202,061,065
36,000202,119,089
36,000203,119,089
36,000300,001,108
36,000300,001,109
36,000300,007,123
36,000300,015,124
36,000300,021,107
36,000300,067,129
36,000300,071,104
36,000300,085,061
36,000300,109,125
36,000300,119,089
36,000300,119,090
36,000301,047,052
36,000400,005,085
36,000400,007,123
36,000400,015,124
36,000400,067,129
36,000400,071,104
36,000400,081,038
36,000400,109,125
36,000401,001,109
36,000401,021,107
36,000401,119,089
36,000401,119,090
36,000402,021,107
36,000402,119,089
36,000403,001,109
36,000404,001,109
36,000500,007,123
36,000500,015,124
36,000500,021,102
36,000500,029,142
36,000500,029,149
36,000500,061,065
36,000500,109,125
36,000500,119,090
36,000501,001,108
36,000501,001,109
36,000501,047,052
36,000501,067,129
36,000501,071,104
36,000502,001,109
36,000502,047,052
36,000502,071,104
36,000600,001,108
36,000600,001,109
36,000600,007,123
36,000600,015,124
36,000600,021,102
36,000600,029,142
36,000600,061,065
36,000600,067,129
36,000600,071,104
36,000600,081,038
36,000600,085,061
36,000600,085,064
36,000600,109,125
36,000600,119,089
36,000600,119,090
36,000700,001,108
36,000700,001,109
36,000700,007,123
36,000700,015,124
36,000700,021,106
36,000700,029,142
36,000700,047,052
36,000700,055,137
36,000700,061,065
36,000700,067,129
36,000700,081,037
36,000700,085,061
36,000700,109,125
36,000701,119,089
36,000701,119,090
36,000702,119,089
36,000702,119,090
36,000800,001,108
36,000800,001,109
36,000800,021,107
36,000800,029,142
36,000800,061,065
36,000800,067,129
36,000800,081,038
36,000800,085,061
36,000800,085,064
36,000800,109,125
36,000801,119,090
36,000802,119,090
36,000803,119,089
36,000803,119,090
36,000900,007,123
36,000900,015,124
36,000900,021,107
36,000900,029,142
36,000900,047,052
36,000900,061,065
36,000900,067,129
36,000900,085,061
36,000900,109,125
36,000900,119,090
36,001000,015,124
36,001000,021,106
36,001000,029,142
36,001000,055,137
36,001000,055,138
36,001000,067,129
36,001000,081,038
36,001000,109,125
36,001000,119,090
36,001001,061,065
36,001001,061,074
36,001002,061,074
36,001100,001,108
36,001100,001,109
36,001100,007,123
36,001100,015,124
36,001100,021,106
36,001100,029,142
36,001100,047,052
36,001100,071,100
36,001100,085,061
36,001100,109,125
36,001101,119,090
36,001102,119,090
36,001200,007,123
36,001200,021,106
36,001200,061,065
36,001200,061,074
36,001200,071,100
36,001200,081,038
36,001200,109,125
36,001200,119,090
36,001300,007,123
36,001300,021,106
36,001300,047,052
36,001300,055,137
36,001300,061,065
36,001300,061,066
36,001300,071,100
36,001300,109,125
36,001301,119,089
36,001301,119,090
36,001302,119,089
36,001303,119,089
36,001400,001,109
36,001400,007,123
36,001400,021,106
36,001400,067,129
36,001400,081,038
36,001400,109,125
36,001401,061,065
36,001401,119,090
36,001402,029,141
36,001402,061,065
36,001402,119,089
36,001402,119,090
36,001403,119,089
36,001500,001,109
36,001500,007,123
36,001500,021,106
36,001500,029,141
36,001500,047,052
36,001500,047,057
36,001500,055,137
36,001500,067,129
36,001500,071,100
36,001500,109,125
36,001501,061,065
36,001501,061,066
36,001502,061,065
36,001502,119,089
36,001503,119,089
36,001503,119,090
36,001504,119,089
36,001504,119,090
36,001505,119,089
36,001600,001,109
36,001600,005,085
36,001600,005,087
36,001600,007,123
36,001600,021,106
36,001600,029,141
36,001600,061,065
36,001600,067,129
36,001600,071,099
36,001600,071,100
36,001600,081,038
36,001600,109,125
36,001600,119,090
36,001700,001,109
36,001700,007,123
36,001700,021,106
36,001700,029,141
36,001700,085,061
36,001700,109,125
36,001700,119,090
36,001701,067,129
36,001702,067,129
36,001800,007,123
36,001800,021,106
36,001800,047,051
36,001800,055,136
36,001800,061,065
36,001800,067,129
36,001800,081,038
36,001800,085,064
36,001800,109,125
36,001800,119,090
36,001801,001,109
36,001802,001,109
36,001900,005,084
36,001900,005,085
36,001900,021,106
36,001900,029,142
36,001900,055,136
36,001900,067,129
36,001900,081,037
36,001900,109,125
36,001900,119,090
36,001901,001,109
36,001902,001,108
36,001902,001,109
36,002000,001,108
36,002000,001,109
36,002000,005,085
36,002000,021,106
36,002000,047,051
36,002000,055,136
36,002000,055,138
36,002000,061,074
36,002000,067,129
36,002000,081,038
36,002000,109,125
36,002000,119,090
36,002001,085,064
36,002002,085,064
36,002100,001,108
36,002100,001,109
36,002100,047,052
36,002100,055,136
36,002100,061,066
36,002100,071,098
36,002100,085,061
36,002100,109,125
36,002101,067,129
36,002101,119,090
36,002103,119,090
36,002104,119,090
36,002105,119,090
36,002106,119,090
36,002107,119,090
36,002200,001,108
36,002200,001,109
36,002200,047,051
36,002200,055,136
36,002200,055,138
36,002200,071,098
36,002200,081,038
36,002200,109,125
36,002201,061,065
36,002201,061,074
36,002201,119,090
36,002202,061,074
36,002202,119,090
36,002203,119,090
36,002204,119,090
36,002300,001,108
36,002300,001,109
36,002300,005,084
36,002300,029,141
36,002300,029,142
36,002300,047,052
36,002300,047,057
36,002300,055,136
36,002300,055,138
36,002300,067,129
36,002300,071,098
36,002300,109,125
36,002300,119,090
36,002400,005,085
36,002400,029,141
36,002400,055,136
36,002400,055,138
36,002400,061,074
36,002400,067,129
36,002400,081,028
36,002400,081,038
36,002401,119,090
36,002402,119,090
36,002403,119,089
36,002403,119,090
36,002404,119,090
36,002405,119,090
36,002500,001,108
36,002500,005,084
36,002500,061,065
36,002500,081,037
36,002502,029,141
36,002600,001,108
36,002600,081,028
36,002600,119,089
36,002601,061,074
36,002602,061,074
36,002700,055,137
36,002700,061,065
36,002700,067,129
36,002700,085,061
36,002700,119,089
36,002701,005,084
36,002702,005,084
36,002702,029,141
36,002800,005,085
36,002800,029,141
36,002800,061,074
36,002800,081,038
36,002800,119,089
36,002900,029,141
36,002900,055,138
36,002900,061,065
36,002900,061,066
36,002900,085,061
36,002900,119,089
36,002901,047,057
36,002901,067,129
36,003000,029,141
36,003000,047,051
36,003000,047,064
36,003000,055,138
36,003000,067,128
36,003000,067,129
36,003000,081,038
36,003000,119,089
36,003001,061,065
36,003001,061,074
36,003002,061,065
36,003002,061,074
36,003100,005,084
36,003100,029,141
36,003100,047,057
36,003100,055,138
36,003100,061,065
36,003100,061,066
36,003100,081,030
36,003100,081,037
36,003100,119,089
36,003200,055,137
36,003200,055,138
36,003200,061,065
36,003200,061,074
36,003200,067,128
36,003200,067,129
36,003200,081,038
36,003200,119,089
36,003300,005,084
36,003300,047,052
36,003300,047,057
36,003300,055,138
36,003300,061,066
36,003300,081,030
36,003300,081,037
36,003300,085,061
36,003300,119,089
36,003301,029,141
36,003302,029,141
36,003400,029,141
36,003400,047,064
36,003400,055,137
36,003400,055,138
36,003400,061,074
36,003400,067,128
36,003400,067,129
36,003400,081,038
36,003400,119,089
36,003500,005,084
36,003500,029,141
36,003500,047,057
36,003500,055,138
36,003500,067,128
36,003500,067,129
36,003500,119,089
36,003600,029,141
36,003600,047,064
36,003600,055,138
36,003600,081,038
36,003600,085,064
36,003600,119,089
36,003601,061,065
36,003601,067,128
36,003601,067,129
36,003602,061,065
36,003602,061,066
36,003602,067,128
36,003602,067,129
36,003700,005,084
36,003700,029,141
36,003700,047,052
36,003700,055,138
36,003700,061,066
36,003700,081,037
36,003700,119,089
36,003800,005,085
36,003800,005,087
36,003800,029,141
36,003800,047,064
36,003800,061,066
36,003800,067,128
36,003800,067,129
36,003800,081,023
36,003800,081,038
36,003800,119,089
36,003802,055,137
36,003805,055,137
36,003805,055,138
36,003900,005,084
36,003900,047,052
36,003900,055,137
36,003900,055,138
36,003900,061,065
36,003900,061,066
36,003900,067,128
36,003900,081,037
36,003900,085,061
36,003900,085,063
36,003900,119,089
36,003901,029,141
36,004000,055,136
36,004000,055,138
36,004000,061,066
36,004000,061,074
36,004000,067,128
36,004000,067,129
36,004000,085,061
36,004000,085,063
36,004000,085,064
36,004000,119,089
36,004001,005,087
36,004001,029,141
36,004001,081,023
36,004001,081,038
36,004002,081,023
36,004002,081,038
36,004100,005,084
36,004100,029,141
36,004100,047,052
36,004100,055,137
36,004100,055,138
36,004100,061,065
36,004100,061,066
36,004100,119,089
36,004200,005,085
36,004200,005,087
36,004200,029,141
36,004200,061,066
36,004200,067,128
36,004200,067,129
36,004200,081,038
36,004200,119,089
36,004300,005,084
36,004300,029,141
36,004300,047,052
36,004300,061,065
36,004300,061,066
36,004300,081,037
36,004300,119,089
36,004301,067,128
36,004301,067,129
36,004302,067,128
36,004302,067,129
36,004400,005,085
36,004400,005,087
36,004400,047,046
36,004400,047,064
36,004400,061,074
36,004400,067,129
36,004400,119,089
36,004401,029,141
36,004401,081,023
36,004402,029,141
36,004500,029,141
36,004500,047,052
36,004500,061,065
36,004500,061,066
36,004500,067,128
36,004500,067,129
36,004500,081,036
36,004500,081,037
36,004500,119,089
36,004600,005,085
36,004600,047,046
36,004600,047,064
36,004600,067,128
36,004600,119,088
36,004601,029,141
36,004602,029,141
36,004602,055,137
36,004602,055,138
36,004700,029,141
36,004700,047,052
36,004700,061,066
36,004700,081,030
36,004700,081,037
36,004700,085,061
36,004700,085,063
36,004700,119,088
36,004701,055,136
36,004701,055,138
36,004702,055,137
36,004702,055,138
36,004800,005,085
36,004800,029,141
36,004800,029,149
36,004800,055,137
36,004800,061,074
36,004800,067,129
36,004800,119,088
36,004900,029,141
36,004900,029,149
36,004900,047,052
36,004900,055,137
36,004900,061,066
36,004900,067,128
36,004900,067,129
36,004900,119,088
36,005000,029,140
36,005000,029,149
36,005000,047,046
36,005000,047,064
36,005000,055,137
36,005000,061,074
36,005000,067,128
36,005000,067,129
36,005000,081,023
36,005000,085,063
36,005000,085,064
36,005001,005,085
36,005001,119,088
36,005002,005,085
36,005002,119,088
36,005100,005,084
36,005100,029,140
36,005100,029,141
36,005100,029,149
36,005100,047,051
36,005100,047,052
36,005100,055,137
36,005100,067,128
36,005100,081,030
36,005100,081,037
36,005100,119,088
36,005200,005,085
36,005200,055,137
36,005200,061,066
36,005200,061,074
36,005200,061,075
36,005200,067,128
36,005200,081,023
36,005200,119,088
36,005201,029,141
36,005201,047,046
36,005201,047,064
36,005202,029,141
36,005202,047,046
36,005202,047,064
36,005300,005,077
36,005300,029,141
36,005300,029,149
36,005300,047,051
36,005300,047,052
36,005300,055,137
36,005300,067,128
36,005300,081,030
36,005300,081,036
36,005300,119,088
36,005400,005,085
36,005400,029,149
36,005400,047,046
36,005400,047,064
36,005400,055,136
36,005400,055,137
36,005400,055,138
36,005400,061,075
36,005400,067,128
36,005400,067,129
36,005400,081,023
36,005400,119,088
36,005500,029,140
36,005500,029,149
36,005500,055,137
36,005500,067,128
36,005500,067,129
36,005500,081,030
36,005500,081,037
36,005500,119,088
36,005501,061,066
36,005502,061,066
36,005600,005,085
36,005600,029,140
36,005600,029,149
36,005600,055,137
36,005600,061,075
36,005600,119,091
36,005601,047,046
36,005601,047,064
36,005601,067,129
36,005602,047,046
36,005602,047,064
36,005602,067,129
36,005700,029,140
36,005700,055,137
36,005700,061,066
36,005700,067,128
36,005700,067,129
36,005700,081,030
36,005700,081,036
36,005701,119,091
36,005702,119,091
36,005800,047,046
36,005800,055,136
36,005800,055,137
36,005800,055,138
36,005800,061,075
36,005800,067,128
36,005800,081,023
36,005800,119,091
36,005801,029,140
36,005802,029,140
36,005900,029,140
36,005900,029,149
36,005900,047,051
36,005900,047,052
36,005900,055,137
36,005900,055,138
36,005900,061,066
36,005900,067,128
36,005900,067,129
36,005900,081,036
36,005900,085,061
36,005900,085,063
36,005901,119,091
36,005902,005,077
36,005902,005,084
36,005902,119,088
36,005902,119,091
36,006000,005,085
36,006000,005,087
36,006000,047,046
36,006000,055,136
36,006000,055,137
36,006000,055,138
36,006000,061,074
36,006000,067,128
36,006000,067,129
36,006000,119,088
36,006000,119,091
36,006100,005,079
36,006100,005,084
36,006100,029,149
36,006100,055,136
36,006100,061,066
36,006100,081,030
36,006100,081,036
36,006100,119,091
36,006101,067,128
36,006101,067,129
36,006102,067,129
36,006103,067,129
36,006200,005,085
36,006200,005,087
36,006200,047,046
36,006200,055,137
36,006200,061,074
36,006200,119,088
36,006200,119,091
36,006201,029,149
36,006201,081,023
36,006202,081,023
36,006300,005,077
36,006300,005,084
36,006300,047,052
36,006300,055,137
36,006300,061,066
36,006300,081,036
36,006300,119,088
36,006300,119,091
36,006301,029,149
36,006302,029,149
36,006400,005,085
36,006400,005,087
36,006400,047,046
36,006400,047,064
36,006400,055,137
36,006400,061,074
36,006400,085,064
36,006400,119,088
36,006500,005,084
36,006500,047,051
36,006500,047,052
36,006500,055,137
36,006500,061,066
36,006500,119,088
36,006500,119,091
36,006501,029,149
36,006501,081,036
36,006502,081,036
36,006600,047,064
36,006600,055,137
36,006600,061,074
36,006600,119,088
36,006601,029,149
36,006602,029,141
36,006602,029,149
36,006700,005,079
36,006700,005,084
36,006700,047,052
36,006700,055,137
36,006700,061,066
36,006700,085,061
36,006700,119,088
36,006701,029,149
36,006702,029,141
36,006702,029,149
36,006800,005,085
36,006800,005,087
36,006800,029,141
36,006800,029,149
36,006800,047,051
36,006800,047,064
36,006800,055,137
36,006800,061,074
36,006800,061,075
36,006801,119,088
36,006802,119,088
36,006900,005,079
36,006900,005,084
36,006900,047,052
36,006900,055,137
36,006900,061,066
36,006900,081,036
36,006900,119,091
36,006901,029,149
36,006902,029,149
36,007000,005,087
36,007000,029,149
36,007000,047,051
36,007000,055,137
36,007000,055,138
36,007000,061,073
36,007000,061,074
36,007000,061,075
36,007000,085,064
36,007000,119,091
36,007100,005,079
36,007100,005,084
36,007100,047,052
36,007100,055,137
36,007100,061,066
36,007100,081,036
36,007100,119,091
36,007101,029,149
36,007102,029,149
36,007200,005,087
36,007200,047,051
36,007200,061,073
36,007200,061,075
36,007200,119,091
36,007202,029,149
36,007300,005,084
36,007300,061,066
36,007300,081,036
36,007300,119,091
36,007302,029,145
36,007303,029,145
36,007304,029,145
36,007400,005,087
36,007400,047,051
36,007400,061,075
36,007400,085,064
36,007401,119,091
36,007402,119,091
36,007500,005,079
36,007500,047,052
36,007500,055,137
36,007500,061,066
36,007500,081,036
36,007500,085,061
36,007500,119,091
36,007600,005,087
36,007600,029,140
36,007600,047,051
36,007600,055,136
36,007600,055,137
36,007600,055,138
36,007600,061,075
36,007600,119,091
36,007700,005,079
36,007700,029,140
36,007700,047,051
36,007700,047,052
36,007700,055,136
36,007700,055,138
36,007700,061,066
36,007700,081,036
36,007700,085,061
36,007700,119,091
36,007800,005,087
36,007800,029,140
36,007800,047,051
36,007800,061,073
36,007800,061,074
36,007800,119,091
36,007801,055,138
36,007802,055,136
36,007802,055,138
36,007900,005,079
36,007900,005,084
36,007900,055,137
36,007900,055,138
36,007900,061,066
36,007900,081,036
36,007900,119,091
36,007901,029,140
36,007902,029,140
36,007903,029,140
36,007904,029,140
36,007905,029,140
36,008000,047,051
36,008000,055,137
36,008000,061,073
36,008000,119,091
36,008001,029,140
36,008002,029,140
36,008003,029,140
36,008100,055,136
36,008100,055,137
36,008100,055,138
36,008100,061,075
36,008100,081,036
36,008100,081,037
36,008100,085,061
36,008100,119,091
36,008101,029,140
36,008102,029,140
36,008200,047,051
36,008200,055,137
36,008200,055,138
36,008200,061,073
36,008200,061,075
36,008200,119,091
36,008201,029,140
36,008202,029,140
36,008300,005,084
36,008300,029,140
36,008300,061,066
36,008300,061,075
36,008300,081,036
36,008300,081,037
36,008301,055,136
36,008301,055,137
36,008301,055,138
36,008301,119,091
36,008302,119,091
36,008400,005,085
36,008400,005,087
36,008400,029,140
36,008400,047,051
36,008400,055,137
36,008400,061,075
36,008401,119,093
36,008403,119,093
36,008404,119,093
36,008500,005,084
36,008500,005,085
36,008500,029,140
36,008500,047,051
36,008500,055,136
36,008500,081,037
36,008500,119,093
36,008600,005,087
36,008600,029,140
36,008600,047,051
36,008600,055,136
36,008600,081,023
36,008601,061,074
36,008601,061,076
36,008602,061,073
36,008602,061,074
36,008602,061,076
36,008602,119,093
36,008603,061,073
36,008603,061,074
36,008603,061,076
36,008700,005,079
36,008700,005,085
36,008700,029,140
36,008700,061,075
36,008700,081,037
36,008700,119,093
36,008701,055,136
36,008701,055,137
36,008702,055,137
36,008800,029,140
36,008800,047,051
36,008800,055,136
36,008800,061,073
36,008800,061,074
36,008800,081,023
36,008800,119,093
36,008900,005,085
36,008900,029,146
36,008900,061,075
36,008900,085,061
36,008901,119,093
36,008902,119,093
36,009000,005,082
36,009000,005,085
36,009000,005,087
36,009000,047,051
36,009000,061,073
36,009000,061,074
36,009000,119,093
36,009004,029,146
36,009006,029,146
36,009007,029,146
36,009008,029,146
36,009009,029,146
36,009010,029,146
36,009100,061,075
36,009100,081,036
36,009100,081,037
36,009100,119,088
36,009100,119,093
36,009104,029,146
36,009106,029,146
36,009107,029,146
36,009109,029,146
36,009110,029,146
36,009112,029,146
36,009113,029,146
36,009114,029,146
36,009115,029,146
36,009116,029,146
36,009200,005,082
36,009200,005,087
36,009200,029,146
36,009200,047,051
36,009200,055,137
36,009200,061,073
36,009200,119,088
36,009300,005,084
36,009300,005,085
36,009300,061,075
36,009300,119,088
36,009300,119,093
36,009301,029,146
36,009301,055,137
36,009302,029,146
36,009302,055,137
36,009302,055,138
36,009400,047,049
36,009400,047,051
36,009400,055,137
36,009400,055,138
36,009400,061,073
36,009400,061,075
36,009400,081,031
36,009400,081,038
36,009400,119,088
36,009400,119,093
36,009401,029,146
36,009402,029,146
36,009500,055,137
36,009500,061,075
36,009500,081,036
36,009500,119,088
36,009500,119,093
36,009501,029,146
36,009502,029,146
36,009600,005,082
36,009600,005,087
36,009600,029,146
36,009600,047,051
36,009600,061,075
36,009600,081,031
36,009600,119,088
36,009601,055,137
36,009601,085,063
36,009601,085,064
36,009602,055,137
36,009602,085,063
36,009602,085,064
36,009603,055,137
36,009604,055,137
36,009700,061,075
36,009700,081,036
36,009700,085,061
36,009701,029,143
36,009701,119,088
36,009702,029,143
36,009702,119,088
36,009702,119,093
36,009703,119,088
36,009703,119,093
36,009800,005,087
36,009800,029,143
36,009800,047,049
36,009800,047,051
36,009800,061,073
36,009800,081,024
36,009800,081,038
36,009800,119,088
36,009900,029,143
36,009900,061,066
36,009900,061,075
36,009900,081,036
36,009900,119,088
36,010000,027,106
36,010000,047,049
36,010000,047,051
36,010000,061,073
36,010000,081,031
36,010000,119,088
36,010001,029,143
36,010002,029,143
36,010003,029,143
36,010100,015,132
36,010100,043,101
36,010100,047,051
36,010100,055,136
36,010100,061,075
36,010100,067,127
36,010100,079,094
36,010100,081,036
36,010100,119,088
36,010101,029,143
36,010101,071,104
36,010101,087,099
36,010102,029,143
36,010102,071,104
36,010102,087,099
36,010103,029,143
36,010200,007,124
36,010200,015,132
36,010200,047,049
36,010200,047,051
36,010200,055,136
36,010200,061,073
36,010200,061,075
36,010200,067,127
36,010200,071,104
36,010200,079,094
36,010200,081,031
36,010200,087,099
36,010200,119,092
36,010201,029,143
36,010201,043,119
36,010202,029,143
36,010202,043,119
36,010300,015,124
36,010300,029,143
36,010300,043,101
36,010300,055,136
36,010300,061,075
36,010300,071,104
36,010300,079,095
36,010300,081,036
36,010300,119,092
36,010301,067,127
36,010321,067,127
36,010322,067,127
36,010400,015,124
36,010400,029,143
36,010400,043,101
36,010400,047,049
36,010400,055,136
36,010400,061,075
36,010400,067,127
36,010400,071,104
36,010400,079,095
36,010400,081,024
36,010400,081,031
36,010400,119,092
36,010500,015,124
36,010500,029,143
36,010500,055,136
36,010500,067,127
36,010500,071,104
36,010500,079,095
36,010500,081,036
36,010500,085,061
36,010500,119,092
36,010501,043,101
36,010501,087,096
36,010502,043,101
36,010502,087,096
36,010503,087,096
36,010600,015,124
36,010600,029,143
36,010600,047,049
36,010600,067,127
36,010600,071,101
36,010600,079,095
36,010600,081,024
36,010600,081,031
36,010600,119,092
36,010601,055,136
36,010601,061,073
36,010601,061,076
36,010601,087,096
36,010602,055,136
36,010602,061,073
36,010602,061,076
36,010602,087,096
36,010700,015,124
36,010700,029,143
36,010700,055,136
36,010700,067,127
36,010700,071,101
36,010700,079,095
36,010701,043,101
36,010701,081,036
36,010701,087,096
36,010701,119,092
36,010702,043,101
36,010702,087,096
36,010702,119,092
36,010703,087,096
36,010800,015,124
36,010800,047,049
36,010800,055,136
36,010800,061,073
36,010800,067,127
36,010800,079,095
36,010800,081,024
36,010800,081,038
36,010801,071,099
36,010801,071,101
36,010801,087,096
36,010801,119,092
36,010802,071,101
36,010802,087,096
36,010803,029,143
36,010803,087,096
36,010803,119,092
36,010804,029,143
36,010804,087,096
36,010804,119,092
36,010805,029,143
36,010807,029,143
36,010808,029,143
36,010809,029,143
36,010900,015,124
36,010900,043,101
36,010900,043,118
36,010900,061,075
36,010900,067,127
36,010900,079,094
36,010901,029,143
36,010901,055,136
36,010901,071,101
36,010901,087,096
36,010901,119,092
36,010902,029,143
36,010902,055,136
36,010902,071,101
36,010902,087,096
36,010902,119,092
36,010903,119,092
36,011000,005,082
36,011000,015,124
36,011000,029,143
36,011000,047,051
36,011000,055,136
36,011000,055,138
36,011000,061,073
36,011000,061,076
36,011000,071,100
36,011000,079,094
36,011000,081,038
36,011000,087,096
36,011000,119,092
36,011001,043,118
36,011002,043,118
36,011011,067,127
36,011012,067,127
36,011021,067,127
36,011022,067,127
36,011100,015,124
36,011100,029,143
36,011100,043,118
36,011100,055,136
36,011100,061,075
36,011100,079,094
36,011100,081,036
36,011101,067,127
36,011101,071,100
36,011101,087,096
36,011101,119,092
36,011102,067,127
36,011102,071,100
36,011102,087,096
36,011102,119,092
36,011200,015,124
36,011200,029,142
36,011200,043,118
36,011200,047,051
36,011200,071,100
36,011200,079,094
36,011200,081,038
36,011200,087,096
36,011200,119,092
36,011201,055,135
36,011201,061,075
36,011201,067,127
36,011201,085,064
36,011202,061,073
36,011202,067,127
36,011202,085,064
36,011203,055,135
36,011203,061,073
36,011205,055,135
36,011207,055,135
36,011208,055,135
36,011231,067,127
36,011232,067,127
36,011241,067,127
36,011242,067,127
36,011300,029,142
36,011300,061,075
36,011300,067,127
36,011300,071,100
36,011300,079,094
36,011300,081,036
36,011300,119,092
36,011301,043,118
36,011301,055,135
36,011301,087,096
36,011302,043,118
36,011302,055,135
36,011302,087,096
36,011302,087,097
36,011303,087,096
36,011400,029,142
36,011400,043,118
36,011400,047,048
36,011400,047,049
36,011400,047,051
36,011400,055,135
36,011400,071,100
36,011400,079,094
36,011400,081,038
36,011400,119,092
36,011401,061,073
36,011401,067,120
36,011401,085,062
36,011401,085,063
36,011401,085,064
36,011401,087,096
36,011402,061,073
36,011402,067,120
36,011402,085,062
36,011402,085,064
36,011403,087,096
36,011404,087,096
36,011405,087,096
36,011500,029,142
36,011500,061,075
36,011500,067,120
36,011500,071,100
36,011500,079,094
36,011500,081,036
36,011500,119,092
36,011501,043,118
36,011501,055,135
36,011501,087,096
36,011501,087,098
36,011502,005,085
36,011502,043,118
36,011502,087,096
36,011502,087,097
36,011502,087,098
36,011503,055,135
36,011504,055,135
36,011504,087,096
36,011504,087,097
36,011505,055,135
36,011505,087,097
36,011506,087,096
36,011506,087,097
36,011600,029,142
36,011600,047,049
36,011600,061,076
36,011600,067,120
36,011600,079,094
36,011600,081,038
36,011600,119,092
36,011601,055,135
36,011601,071,098
36,011601,087,096
36,011601,087,097
36,011601,087,098
36,011602,071,098
36,011602,087,097
36,011602,087,098
36,011603,055,135
36,011603,087,097
36,011604,055,135
36,011605,055,135
36,011700,005,084
36,011700,005,085
36,011700,029,142
36,011700,047,051
36,011700,047,052
36,011700,061,067
36,011700,061,075
36,011700,067,129
36,011700,079,094
36,011700,081,036
36,011700,087,098
36,011700,119,092
36,011701,071,098
36,011702,071,098
36,011703,055,135
36,011705,055,135
36,011706,055,135
36,011707,055,135
36,011708,055,135
36,011800,005,082
36,011800,029,142
36,011800,047,049
36,011800,055,135
36,011800,061,073
36,011800,061,076
36,011800,067,129
36,011800,079,094
36,011800,081,024
36,011800,081,038
36,011800,087,097
36,011800,119,092
36,011801,071,099
36,011802,071,099
36,011900,005,085
36,011900,047,051
36,011900,047,052
36,011900,061,075
36,011900,067,129
36,011900,071,099
36,011900,079,094
36,011900,081,036
36,011901,007,122
36,011901,055,135
36,011901,087,097
36,011902,007,122
36,011902,055,135
36,011902,087,097
36,011902,119,092
36,011903,007,122
36,012000,007,122
36,012000,047,049
36,012000,055,135
36,012000,061,073
36,012000,067,126
36,012000,081,024
36,012000,087,097
36,012000,119,092
36,012001,029,142
36,012002,029,142
36,012003,029,142
36,012100,047,051
36,012100,047,052
36,012100,055,135
36,012100,061,075
36,012100,067,126
36,012100,071,099
36,012100,081,036
36,012100,085,061
36,012101,005,085
36,012101,007,122
36,012101,087,097
36,012101,087,098
36,012101,119,092
36,012102,005,085
36,012102,007,122
36,012102,087,097
36,012102,087,098
36,012102,119,092
36,012103,007,122
36,012103,087,097
36,012103,087,098
36,012105,087,097
36,012106,087,097
36,012200,047,049
36,012200,047,051
36,012200,061,073
36,012200,067,126
36,012200,071,099
36,012200,081,024
36,012200,085,062
36,012200,085,064
36,012200,119,092
36,012201,007,122
36,012201,055,133
36,012202,007,122
36,012202,055,133
36,012202,087,097
36,012203,087,098
36,012204,087,098
36,012300,005,079
36,012300,005,085
36,012300,007,122
36,012300,029,142
36,012300,067,126
36,012300,071,099
36,012300,087,096
36,012300,087,097
36,012300,087,098
36,012301,055,133
36,012301,081,036
36,012301,119,093
36,012303,119,093
36,012304,055,133
36,012304,119,093
36,012305,055,133
36,012306,055,133
36,012400,007,122
36,012400,029,142
36,012400,061,076
36,012400,067,126
36,012400,081,024
36,012400,119,093
36,012401,055,133
36,012401,087,097
36,012402,055,133
36,012402,087,096
36,012402,087,097
36,012500,005,079
36,012500,005,085
36,012500,007,122
36,012500,055,136
36,012500,061,075
36,012500,067,126
36,012500,081,036
36,012500,085,061
36,012501,029,142
36,012501,087,097
36,012501,119,093
36,012502,029,142
36,012502,087,097
36,012502,119,093
36,012503,119,093
36,012600,007,122
36,012600,047,049
36,012600,047,051
36,012600,047,064
36,012600,055,136
36,012600,061,076
36,012600,067,126
36,012600,087,097
36,012600,119,093
36,012601,071,099
36,012601,081,038
36,012602,071,099
36,012602,081,038
36,012700,001,108
36,012700,047,052
36,012700,055,136
36,012700,061,075
36,012700,067,126
36,012700,071,099
36,012700,087,097
36,012700,119,093
36,012701,005,085
36,012701,007,122
36,012702,007,122
36,012800,001,108
36,012800,007,122
36,012800,029,149
36,012800,055,136
36,012800,061,073
36,012800,067,129
36,012800,071,099
36,012800,081,028
36,012800,087,096
36,012800,087,097
36,012801,047,049
36,012802,119,093
36,012804,085,064
36,012805,085,064
36,012806,085,064
36,012900,001,108
36,012900,007,123
36,012900,055,136
36,012900,061,067
36,012900,061,075
36,012900,067,129
36,012900,071,099
36,012900,119,093
36,012901,005,079
36,012901,005,085
36,012901,029,149
36,012901,047,052
36,012901,047,057
36,012902,029,149
36,012902,047,052
36,012902,047,057
36,013000,001,108
36,013000,005,082
36,013000,007,123
36,013000,047,051
36,013000,047,064
36,013000,061,073
36,013000,067,129
36,013000,071,099
36,013000,081,028
36,013000,119,093
36,013001,029,149
36,013001,055,136
36,013001,087,097
36,013002,029,149
